datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
760451,2082,1,15,15-Jan-2082 00:00:00,729.150823224549,735.44201147862,722.859634970478
760482,2082,2,15,15-Feb-2082 00:00:00,729.809558997121,736.428934866101,723.190183128141
760510,2082,3,15,15-Mar-2082 00:00:00,730.179632557104,736.958524020325,723.400741093883
760541,2082,4,15,15-Apr-2082 00:00:00,730.354961234581,736.920234964782,723.789687504379
760571,2082,5,15,15-May-2082 00:00:00,729.639913520324,734.975299395643,724.304527645006
760602,2082,6,15,15-Jun-2082 00:00:00,727.837582959763,730.572252197477,725.102913722049
760632,2082,7,15,15-Jul-2082 00:00:00,726.361754707789,726.550963423514,726.172545992065
760663,2082,8,15,15-Aug-2082 00:00:00,726.375183761931,725.832402090191,726.917965433671
760694,2082,9,15,15-Sep-2082 00:00:00,727.875346723368,728.326044009991,727.424649436745
760724,2082,10,15,15-Oct-2082 00:00:00,730.663092565546,733.201367389418,728.124817741673
760755,2082,11,15,15-Nov-2082 00:00:00,733.140418557633,737.67975404743,728.601083067836
760785,2082,12,15,15-Dec-2082 00:00:00,734.758850295367,740.575641710775,728.942058879958
760816,2083,1,15,15-Jan-2083 00:00:00,736.076810697023,742.405330956143,729.748290437904
760847,2083,2,15,15-Feb-2083 00:00:00,736.740356976579,743.397384729515,730.083329223643
760875,2083,3,15,15-Mar-2083 00:00:00,737.113547967206,743.929084799362,730.29801113505
760906,2083,4,15,15-Apr-2083 00:00:00,737.291347461082,743.889722375858,730.692972546306
760936,2083,5,15,15-May-2083 00:00:00,736.574687861189,741.93499379651,731.214381925868
760967,2083,6,15,15-Jun-2083 00:00:00,734.767808838239,737.514885930181,732.020731746298
760997,2083,7,15,15-Jul-2083 00:00:00,733.295958030416,733.491404118202,733.10051194263
761028,2083,8,15,15-Aug-2083 00:00:00,733.323464564962,732.792001265233,733.85492786469
761059,2083,9,15,15-Sep-2083 00:00:00,734.837063282576,735.304963769685,734.369162795466
761089,2083,10,15,15-Oct-2083 00:00:00,737.639490363196,740.201856826751,735.07712389964
761120,2083,11,15,15-Nov-2083 00:00:00,740.129518134301,744.700658574356,735.558377694245
761150,2083,12,15,15-Dec-2083 00:00:00,741.757059192057,747.610324260827,735.903794123287
761181,2084,1,15,15-Jan-2084 00:00:00,743.083186330847,749.448943909163,736.717428752531
761212,2084,2,15,15-Feb-2084 00:00:00,743.751116824589,750.445699157003,737.056534492175
761241,2084,3,15,15-Mar-2084 00:00:00,744.126941083885,750.979034220135,737.274847947635
761272,2084,4,15,15-Apr-2084 00:00:00,744.306691452581,750.938107500855,737.675275404308
761302,2084,5,15,15-May-2084 00:00:00,743.587923030933,748.973155948337,738.202690113529
761333,2084,6,15,15-Jun-2084 00:00:00,741.776042888628,744.535637185575,739.01644859168
761363,2084,7,15,15-Jul-2084 00:00:00,740.307697968009,740.509541292067,740.10585464395
761394,2084,8,15,15-Aug-2084 00:00:00,740.348809295948,739.828782637841,740.868835954056
761425,2084,9,15,15-Sep-2084 00:00:00,741.875488544184,742.360662326406,741.390314761962
761455,2084,10,15,15-Oct-2084 00:00:00,744.69237336354,747.278845170559,742.105901556521
761486,2084,11,15,15-Nov-2084 00:00:00,747.195043688064,751.797939638666,742.592147737462
761516,2084,12,15,15-Dec-2084 00:00:00,748.83179316315,754.721444226156,742.942142100144
761547,2085,1,15,15-Jan-2085 00:00:00,750.166299743713,756.569198510267,743.763400977158
761578,2085,2,15,15-Feb-2085 00:00:00,750.838949070609,757.570987192952,744.106910948266
761606,2085,3,15,15-Mar-2085 00:00:00,751.217823429051,758.106382445236,744.329264412867
761637,2085,4,15,15-Apr-2085 00:00:00,751.399994306579,758.064390520766,744.735598092392
761667,2085,5,15,15-May-2085 00:00:00,750.679647348314,756.089814275528,745.2694804211
761698,2085,6,15,15-Jun-2085 00:00:00,748.863326786627,751.635549308283,746.091104264971
761728,2085,7,15,15-Jul-2085 00:00:00,747.398962889973,747.607365754379,747.190560025567
761759,2085,8,15,15-Aug-2085 00:00:00,747.454034791314,746.945564849481,747.962504733148
761790,2085,9,15,15-Sep-2085 00:00:00,748.99409956023,749.496617801981,748.491581318479
761820,2085,10,15,15-Oct-2085 00:00:00,751.825660252837,754.436251316248,749.215069189426
761851,2085,11,15,15-Nov-2085 00:00:00,754.341122612696,758.975723879579,749.706521345812
761881,2085,12,15,15-Dec-2085 00:00:00,755.987181107435,761.913129167689,750.061233047182
761912,2086,1,15,15-Jan-2086 00:00:00,757.330101675382,763.770044116942,750.890159233822
761943,2086,2,15,15-Feb-2086 00:00:00,758.007474670047,764.776868372267,751.238080967827
761971,2086,3,15,15-Mar-2086 00:00:00,758.389362165245,765.314295336989,751.464428993501
762002,2086,4,15,15-Apr-2086 00:00:00,758.573873065996,765.271187601857,751.876558530136
762032,2086,5,15,15-May-2086 00:00:00,757.851859627336,763.286967693138,752.416751561533
762063,2086,6,15,15-Jun-2086 00:00:00,756.031000677865,758.815964040293,753.246037315436
762093,2086,7,15,15-Jul-2086 00:00:00,754.570420271059,754.785547313673,754.355293228445
762124,2086,8,15,15-Aug-2086 00:00:00,754.639149471122,754.14235804678,755.135940895465
762155,2086,9,15,15-Sep-2086 00:00:00,756.192288402826,756.712223291802,755.672353513849
762185,2086,10,15,15-Oct-2086 00:00:00,759.038196666962,761.672921099748,756.403472234175
762216,2086,11,15,15-Nov-2086 00:00:00,761.566139031903,766.232394699054,756.899883364751
762246,2086,12,15,15-Dec-2086 00:00:00,763.221230438317,769.183385219133,757.2590756575
762277,2087,1,15,15-Jan-2087 00:00:00,764.57230640361,771.049193750329,758.095419056891
762308,2087,2,15,15-Feb-2087 00:00:00,765.254197352326,772.060845133003,758.447549571648
762336,2087,3,15,15-Mar-2087 00:00:00,765.638931910079,772.600146330992,758.677717489166
762367,2087,4,15,15-Apr-2087 00:00:00,765.825653513259,772.555823729589,759.095483296929
762397,2087,5,15,15-May-2087 00:00:00,765.10191641896,770.561972843996,759.641859993924
762428,2087,6,15,15-Jun-2087 00:00:00,763.276530314843,766.074348585346,760.478712044339
762458,2087,7,15,15-Jul-2087 00:00:00,761.819721206783,762.041739187087,761.59770322648
762489,2087,8,15,15-Aug-2087 00:00:00,761.902064698152,761.417075162121,762.387054234184
762520,2087,9,15,15-Sep-2087 00:00:00,763.468301747083,764.005726401234,762.930877092931
762550,2087,10,15,15-Oct-2087 00:00:00,766.328638425472,768.987510522487,763.669766328457
762581,2087,11,15,15-Nov-2087 00:00:00,768.869226667753,773.567085163025,764.17136817248
762611,2087,12,15,15-Dec-2087 00:00:00,770.533601767575,776.53187182891,764.535331706239
762642,2088,1,15,15-Jan-2088 00:00:00,771.893127360309,778.406859460064,765.379395260554
762673,2088,2,15,15-Feb-2088 00:00:00,772.579887334405,779.423686271618,765.736088397192
762702,2088,3,15,15-Mar-2088 00:00:00,772.967840637866,779.965242101341,765.970439174391
762733,2088,4,15,15-Apr-2088 00:00:00,773.157139612013,779.920101990951,766.394177233075
762763,2088,5,15,15-May-2088 00:00:00,772.432053703529,777.917065809495,766.947041597563
762794,2088,6,15,15-Jun-2088 00:00:00,770.602496969721,773.413285811963,767.791708127479
762824,2088,7,15,15-Jul-2088 00:00:00,769.149681551117,769.378759562376,768.920603539859
762855,2088,8,15,15-Aug-2088 00:00:00,769.245697394799,768.772634844462,769.718759945135
762886,2088,9,15,15-Sep-2088 00:00:00,770.825002738888,771.379991299444,770.270014178332
762916,2088,10,15,15-Oct-2088 00:00:00,773.699617234634,776.382651490784,771.016582978483
762947,2088,11,15,15-Nov-2088 00:00:00,776.252600019715,780.982009049214,771.523190990216
762977,2088,12,15,15-Dec-2088 00:00:00,777.925940130667,783.960232752783,771.891647508551
763008,2089,1,15,15-Jan-2089 00:00:00,779.293529117012,785.844004686729,772.743053547295
763039,2089,2,15,15-Feb-2089 00:00:00,779.984758763745,786.86560477334,773.103912754149
763067,2089,3,15,15-Mar-2089 00:00:00,780.375523448323,787.409016683939,773.342030212707
763098,2089,4,15,15-Apr-2089 00:00:00,780.566999981461,787.362690287881,773.771309675041
763128,2089,5,15,15-May-2089 00:00:00,779.840227816148,785.35020300742,774.330252624875
763159,2089,6,15,15-Jun-2089 00:00:00,778.006240071082,780.83011645484,775.182363687324
763189,2089,7,15,15-Jul-2089 00:00:00,776.557159376125,776.793468421064,776.320850331186
763220,2089,8,15,15-Aug-2089 00:00:00,776.666600965908,776.205591911293,777.127610020523
763251,2089,9,15,15-Sep-2089 00:00:00,778.258859148717,778.831486594135,777.686231703299
763281,2089,10,15,15-Oct-2089 00:00:00,781.147775362171,783.854986436046,778.440564288297
763312,2089,11,15,15-Nov-2089 00:00:00,783.713359567916,788.474266247225,778.952452888607
763342,2089,12,15,15-Dec-2089 00:00:00,785.396045336591,791.466266752725,779.325823920457
763373,2090,1,15,15-Jan-2090 00:00:00,786.77218593185,793.359296400094,780.185075463606
763404,2090,2,15,15-Feb-2090 00:00:00,787.468492451716,794.386273959616,780.550710943817
763432,2090,3,15,15-Mar-2090 00:00:00,787.862733736382,794.93221661803,780.793250854734
763463,2090,4,15,15-Apr-2090 00:00:00,788.057067347981,794.885416724376,781.228717971585
763493,2090,5,15,15-May-2090 00:00:00,787.329301104706,792.864247318482,781.79435489093
763524,2090,6,15,15-Jun-2090 00:00:00,785.491542533152,788.328631845385,782.65445322092
763554,2090,7,15,15-Jul-2090 00:00:00,784.046683260583,784.290444224738,783.802922296428
763585,2090,8,15,15-Aug-2090 00:00:00,784.169815138087,783.721107925128,784.618522351046
763616,2090,9,15,15-Sep-2090 00:00:00,785.775135480705,786.365670071929,785.184600889481
763646,2090,10,15,15-Oct-2090 00:00:00,788.678255908944,791.409922555789,785.946589262099
763677,2090,11,15,15-Nov-2090 00:00:00,791.25614320413,796.048829039881,786.46345736838
763707,2090,12,15,15-Dec-2090 00:00:00,792.947717094445,799.054180141783,786.841254047108
763738,2091,1,15,15-Jan-2091 00:00:00,794.331805576854,800.95592660594,787.707684547769
763769,2091,2,15,15-Feb-2091 00:00:00,795.032522429145,801.987687131665,788.077357726624
763797,2091,3,15,15-Mar-2091 00:00:00,795.429529693209,802.535534891778,788.32352449464
763828,2091,4,15,15-Apr-2091 00:00:00,795.625999066619,802.487649916468,788.764348216769
763858,2091,5,15,15-May-2091 00:00:00,794.896583849456,800.457298460735,789.335869238176
763889,2091,6,15,15-Jun-2091 00:00:00,793.054498387892,795.905795230031,790.203201545753
763919,2091,7,15,15-Jul-2091 00:00:00,791.613335071177,791.86560275646,791.361067385894
763950,2091,8,15,15-Aug-2091 00:00:00,791.749690602846,791.31421530738,792.185165898312
763981,2091,9,15,15-Sep-2091 00:00:00,793.367813695613,793.97705294009,792.758574451136
764011,2091,10,15,15-Oct-2091 00:00:00,796.285111341072,799.041888708513,793.528333973631
764042,2091,11,15,15-Nov-2091 00:00:00,798.875574165188,803.700543897573,794.050604432804
764072,2091,12,15,15-Dec-2091 00:00:00,800.576603402953,806.719692118062,794.433514687844
764103,2092,1,15,15-Jan-2092 00:00:00,801.969461876204,808.630921242161,795.308002510248
764134,2092,2,15,15-Feb-2092 00:00:00,802.675583683534,809.668381835232,795.682785531836
764163,2092,3,15,15-Mar-2092 00:00:00,803.076490651979,810.219200714057,795.933780589902
764194,2092,4,15,15-Apr-2092 00:00:00,803.276315982311,810.171401919524,796.381230045097
764224,2092,5,15,15-May-2092 00:00:00,802.546538989013,808.133140986058,796.959936991967
764255,2092,6,15,15-Jun-2092 00:00:00,800.701427468229,803.567068246981,797.835786689477
764285,2092,7,15,15-Jul-2092 00:00:00,799.265144873917,799.52606376278,799.004225985053
764316,2092,8,15,15-Aug-2092 00:00:00,799.415736225796,798.993599737809,799.837872713784
764347,2092,9,15,15-Sep-2092 00:00:00,801.047536219479,801.675543467493,800.419528971464
764377,2092,10,15,15-Oct-2092 00:00:00,803.979688370091,806.761588843362,801.197787896821
764408,2092,11,15,15-Nov-2092 00:00:00,806.583191444589,811.44040039087,801.725982498309
764438,2092,12,15,15-Dec-2092 00:00:00,808.293945558738,814.473580716848,802.114310400627
764469,2093,1,15,15-Jan-2093 00:00:00,809.695637068226,816.394332105704,802.996942030748
764500,2093,2,15,15-Feb-2093 00:00:00,810.40711470494,817.43744080116,803.376788608721
764528,2093,3,15,15-Mar-2093 00:00:00,810.811753205244,817.991071560193,803.632434850296
764559,2093,4,15,15-Apr-2093 00:00:00,811.014666843364,817.943122756157,804.086210930571
764589,2093,5,15,15-May-2093 00:00:00,810.284220306402,815.896717194643,804.671723418161
764620,2093,6,15,15-Jun-2093 00:00:00,808.435753526095,811.3158568076,805.55565024459
764650,2093,7,15,15-Jul-2093 00:00:00,807.003928136783,807.273671565736,806.73418470783
764681,2093,8,15,15-Aug-2093 00:00:00,807.16825236095,806.759582917031,807.576921804868
764712,2093,9,15,15-Sep-2093 00:00:00,808.813271081852,809.460122335141,808.166419828563
764742,2093,10,15,15-Oct-2093 00:00:00,811.759876451856,814.566914889602,808.952838014111
764773,2093,11,15,15-Nov-2093 00:00:00,814.37613085751,819.265525411523,809.486736303498
764803,2093,12,15,15-Dec-2093 00:00:00,816.096450866144,822.312537420799,809.88036431149
764834,2094,1,15,15-Jan-2094 00:00:00,817.506914924832,824.242747178138,810.771082671526
764865,2094,2,15,15-Feb-2094 00:00:00,818.223791159251,825.291544021414,811.156038297087
764893,2094,3,15,15-Mar-2094 00:00:00,818.632281072533,825.848115109466,811.416447035599
764924,2094,4,15,15-Apr-2094 00:00:00,818.838458758734,825.800222205144,811.876695312324
764954,2094,5,15,15-May-2094 00:00:00,818.107591180467,823.745990157581,812.469192203353
764985,2094,6,15,15-Jun-2094 00:00:00,816.256068303087,819.150747791837,813.361388814337
765015,2094,7,15,15-Jul-2094 00:00:00,814.828940024092,815.107674222211,814.550205825973
765046,2094,8,15,15-Aug-2094 00:00:00,815.00715202348,814.61207260205,815.40223144491
765077,2094,9,15,15-Sep-2094 00:00:00,816.665538462634,817.331306606584,815.999770318684
765107,2094,10,15,15-Oct-2094 00:00:00,819.626711726736,822.458902378341,816.794521075131
765138,2094,11,15,15-Nov-2094 00:00:00,822.255813636155,827.177342389787,817.334284882524
765168,2094,12,15,15-Dec-2094 00:00:00,823.985788197522,830.238234999517,817.733341395528
765199,2095,1,15,15-Jan-2095 00:00:00,825.405085012873,832.177954581207,818.632215444538
765230,2095,2,15,15-Feb-2095 00:00:00,826.127425791302,833.232502755761,819.022348826844
765258,2095,3,15,15-Mar-2095 00:00:00,826.539823281723,833.792079030437,819.287567533009
765289,2095,4,15,15-Apr-2095 00:00:00,826.749306519297,833.744314140854,819.754298897739
765319,2095,5,15,15-May-2095 00:00:00,826.018078579972,831.682386949283,820.353770210662
765350,2095,6,15,15-Jun-2095 00:00:00,824.163573723184,827.072944792596,821.254202653773
765380,2095,7,15,15-Jul-2095 00:00:00,822.74113526588,823.029028902106,822.453241629654
765411,2095,8,15,15-Aug-2095 00:00:00,822.933136909278,822.551772293799,823.314501524757
765442,2095,9,15,15-Sep-2095 00:00:00,824.604799031085,825.289558020874,823.920040041295
765472,2095,10,15,15-Oct-2095 00:00:00,827.580442114804,830.437799438803,824.723084790805
765503,2095,11,15,15-Nov-2095 00:00:00,830.222319437518,835.175930228099,825.268708646936
765533,2095,12,15,15-Dec-2095 00:00:00,831.961917868721,838.250632430989,825.673203306454
765564,2096,1,15,15-Jan-2096 00:00:00,833.390031988311,840.199838091245,826.580225885377
765595,2096,2,15,15-Feb-2096 00:00:00,834.117864376043,841.260161875191,826.975566876895
765624,2096,3,15,15-Mar-2096 00:00:00,834.534218021951,841.82280068483,827.245635359071
765655,2096,4,15,15-Apr-2096 00:00:00,834.747066058932,841.775253939295,827.718878178569
765685,2096,5,15,15-May-2096 00:00:00,834.015575890379,839.705801019516,828.325350761242
765716,2096,6,15,15-Jun-2096 00:00:00,832.158214358051,835.082393397407,829.234035318695
765746,2096,7,15,15-Jul-2096 00:00:00,830.740516597849,831.037739826259,830.443293369439
765777,2096,8,15,15-Aug-2096 00:00:00,830.946268891172,830.57874496383,831.313792818514
765808,2096,9,15,15-Sep-2096 00:00:00,832.631169702106,833.334994144092,831.927345260122
765838,2096,10,15,15-Oct-2096 00:00:00,835.621229449467,838.5037680317,832.738690867233
765869,2096,11,15,15-Nov-2096 00:00:00,838.275839402182,843.261479607752,833.290199196612
765899,2096,12,15,15-Dec-2096 00:00:00,840.025042860988,846.34993188211,833.700153839865
765930,2097,1,15,15-Jan-2097 00:00:00,841.461954797477,848.308595523629,834.615314071325
765961,2097,2,15,15-Feb-2097 00:00:00,842.195289115876,849.374702419878,835.015875811874
765989,2097,3,15,15-Mar-2097 00:00:00,842.615619892091,849.940433607707,835.290806176474
766020,2097,4,15,15-Apr-2097 00:00:00,842.831855716814,849.893159222375,835.770552211253
766050,2097,5,15,15-May-2097 00:00:00,842.100159176692,847.816308515964,836.38400983742
766081,2097,6,15,15-Jun-2097 00:00:00,840.240020177732,843.179124882429,837.300915473035
766111,2097,7,15,15-Jul-2097 00:00:00,838.827065259252,839.133790143382,838.520340375122
766142,2097,8,15,15-Aug-2097 00:00:00,839.046479993596,838.692924049219,839.400035937973
766173,2097,9,15,15-Sep-2097 00:00:00,840.744536157357,841.467501495122,840.021570819592
766203,2097,10,15,15-Oct-2097 00:00:00,843.748918062924,846.656652652916,840.841183472932
766234,2097,11,15,15-Nov-2097 00:00:00,846.416184099548,851.433800507623,841.398567691473
766264,2097,12,15,15-Dec-2097 00:00:00,848.174949209828,854.535918341363,841.813980078293
766295,2098,1,15,15-Jan-2098 00:00:00,849.620624842289,856.503997212155,842.737252472422
766326,2098,2,15,15-Feb-2098 00:00:00,850.359467724562,857.57589100592,843.143044443205
766354,2098,3,15,15-Mar-2098 00:00:00,850.783804628153,858.144752530366,843.422856725941
766385,2098,4,15,15-Apr-2098 00:00:00,851.003471762552,858.097825582286,843.909117942819
766415,2098,5,15,15-May-2098 00:00:00,850.271658968381,856.013740046183,844.529577890578
766446,2098,6,15,15-Jun-2098 00:00:00,848.408870489569,851.363019788556,845.454721190581
766476,2098,7,15,15-Jul-2098 00:00:00,847.000723692363,847.317124099128,846.684323285597
766507,2098,8,15,15-Aug-2098 00:00:00,847.233790903054,846.894331570633,847.573250235475
766538,2098,9,15,15-Sep-2098 00:00:00,848.945014326428,849.687196794273,848.202831858582
766568,2098,10,15,15-Oct-2098 00:00:00,851.963736850086,854.896682351947,849.030791348224
766599,2098,11,15,15-Nov-2098 00:00:00,854.643714309046,859.69325314943,849.594175468662
766629,2098,12,15,15-Dec-2098 00:00:00,856.412147226289,862.80910113094,850.015193321639
766660,2099,1,15,15-Jan-2099 00:00:00,857.866711538029,864.786711692477,850.946711383581
766691,2099,2,15,15-Feb-2099 00:00:00,858.611228914249,865.86455544151,851.357902386989
766719,2099,3,15,15-Mar-2099 00:00:00,859.039751260123,866.436735655379,851.642766864867
766750,2099,4,15,15-Apr-2099 00:00:00,859.263025287013,866.39036355202,852.135687022006
766780,2099,5,15,15-May-2099 00:00:00,858.531291223207,864.29931163224,852.763270814174
766811,2099,6,15,15-Jun-2099 00:00:00,856.666049638711,859.635363476805,853.696735800618
766841,2099,7,15,15-Jul-2099 00:00:00,855.262798080145,855.589049361596,854.936546798693
766872,2099,8,15,15-Aug-2099 00:00:00,855.50947377268,855.184240779929,855.834706765431
766903,2099,9,15,15-Sep-2099 00:00:00,857.233778083549,857.995254566953,856.472301600145
766933,2099,10,15,15-Oct-2099 00:00:00,860.266687815386,863.224859260536,857.308516370236
766964,2099,11,15,15-Nov-2099 00:00:00,862.959177629539,868.040584672741,857.877770586337
766994,2099,12,15,15-Dec-2099 00:00:00,864.737046547337,871.169889073454,858.30420402122
767025,2100,1,15,15-Jan-2100 00:00:00,866.198999560545,873.155523954595,859.242475166496
767056,2100,2,15,15-Feb-2100 00:00:00,866.949038180406,874.239161544956,859.658914815856
767084,2100,3,15,15-Mar-2100 00:00:00,867.381702878063,874.814626368315,859.948779387811
767115,2100,4,15,15-Apr-2100 00:00:00,867.608641982007,874.768899022629,860.448384941384
767145,2100,5,15,15-May-2100 00:00:00,866.87717220705,872.671139517048,861.083204897051
767176,2100,6,15,15-Jun-2100 00:00:00,865.009775527066,867.994373486272,862.025177567861
767206,2100,7,15,15-Jul-2100 00:00:00,863.61172243571,863.945660683563,863.277784187856
767237,2100,8,15,15-Aug-2100 00:00:00,863.872296303224,863.554402795671,864.190189810777
767268,2100,9,15,15-Sep-2100 00:00:00,865.610049116897,866.379202619132,864.840895614663
767298,2100,10,15,15-Oct-2100 00:00:00,868.657570043959,871.624611308851,865.690528779067
767329,2100,11,15,15-Nov-2100 00:00:00,871.363076919182,876.455249530389,866.270904307975
767359,2100,12,15,15-Dec-2100 00:00:00,873.150970258933,879.593879516495,866.70806100137
767390,2101,1,15,15-Jan-2101 00:00:00,874.623361187505,881.585886011314,867.660836363697
767421,2101,2,15,15-Feb-2101 00:00:00,875.379325754874,882.671041359431,868.087610150317
767449,2101,3,15,15-Mar-2101 00:00:00,875.816282557784,883.2452735563,868.387291559269
767480,2101,4,15,15-Apr-2101 00:00:00,876.046717166495,883.195380804995,868.898053527996
767510,2101,5,15,15-May-2101 00:00:00,875.315000650691,881.0858103293,869.544190972083
767541,2101,6,15,15-Jun-2101 00:00:00,873.444526580866,876.390756828864,870.498296332868
767571,2101,7,15,15-Jul-2101 00:00:00,872.050161186344,872.338201285172,871.762121087515
767602,2101,8,15,15-Aug-2101 00:00:00,872.322459722817,871.962950244367,872.681969201268
767633,2101,9,15,15-Sep-2101 00:00:00,874.070878742524,874.803375104894,873.338382380155
767663,2101,10,15,15-Oct-2101 00:00:00,877.129542267939,880.065730051081,874.193354484797
767694,2101,11,15,15-Nov-2101 00:00:00,879.843887132359,884.911704286449,874.776069978268
767724,2101,12,15,15-Dec-2101 00:00:00,881.636877457229,888.05936636942,875.214388545038
767755,2102,1,15,15-Jan-2102 00:00:00,883.112309098151,890.0546576995,876.169960496802
767786,2102,2,15,15-Feb-2102 00:00:00,883.867791257061,891.13959159337,876.595990920753
767814,2102,3,15,15-Mar-2102 00:00:00,884.301915069476,891.710190656104,876.893639482847
767845,2102,4,15,15-Apr-2102 00:00:00,884.528071617705,891.653189598292,877.402953637119
767875,2102,5,15,15-May-2102 00:00:00,883.78799187215,889.528716155103,878.047267589196
767906,2102,6,15,15-Jun-2102 00:00:00,881.906095118199,884.812235424303,878.999954812096
767936,2102,7,15,15-Jul-2102 00:00:00,880.506526252076,880.749540103724,880.263512400428
767967,2102,8,15,15-Aug-2102 00:00:00,880.78120864233,880.38073259516,881.181684689499
767998,2102,9,15,15-Sep-2102 00:00:00,882.531114402372,883.227346926825,881.83488187792
768028,2102,10,15,15-Oct-2102 00:00:00,885.59198557904,888.497415130559,882.68655602752
768059,2102,11,15,15-Nov-2102 00:00:00,888.306775485827,893.349999900938,883.263551070715
768089,2102,12,15,15-Dec-2102 00:00:00,890.097242561784,896.498868581356,883.695616542212
768120,2103,1,15,15-Jan-2103 00:00:00,891.569287688196,898.491293599782,884.647281776609
768151,2103,2,15,15-Feb-2103 00:00:00,892.31854511612,899.570249142365,885.066841089875
768179,2103,3,15,15-Mar-2103 00:00:00,892.745205105457,900.132588174073,885.357822036842
768210,2103,4,15,15-Apr-2103 00:00:00,892.963513250037,900.064947816166,885.862078683908
768240,2103,5,15,15-May-2103 00:00:00,892.212502129231,897.923107319375,886.501896939087
768271,2103,6,15,15-Jun-2103 00:00:00,890.317494268359,893.183675436265,887.451313100453
768301,2103,7,15,15-Jul-2103 00:00:00,888.911646787732,889.109849621631,888.713443953833
768332,2103,8,15,15-Aug-2103 00:00:00,889.188122720871,888.746831167967,889.629414273775
768363,2103,9,15,15-Sep-2103 00:00:00,890.939453166354,891.599497531774,890.279408800935
768393,2103,10,15,15-Oct-2103 00:00:00,894.002865387938,896.877522996947,891.128207778928
768424,2103,11,15,15-Nov-2103 00:00:00,896.718767920796,901.737284984956,891.700250856636
768454,2103,12,15,15-Dec-2103 00:00:00,898.507629971984,904.888220074236,892.127039869732
768485,2104,1,15,15-Jan-2104 00:00:00,899.977227908735,906.87863935575,893.075816461719
768516,2104,2,15,15-Feb-2104 00:00:00,900.721340484045,907.952696668719,893.489984299372
768545,2104,3,15,15-Mar-2104 00:00:00,901.141544647059,908.50781084976,893.775278444358
768576,2104,4,15,15-Apr-2104 00:00:00,901.352896934987,908.430502464807,894.275291405166
768606,2104,5,15,15-May-2104 00:00:00,900.591812281273,906.272325663414,894.911298899132
768637,2104,6,15,15-Jun-2104 00:00:00,898.68450429984,901.511014489334,895.857994110345
768667,2104,7,15,15-Jul-2104 00:00:00,897.27292064891,897.426729323299,897.119111974521
768698,2104,8,15,15-Aug-2104 00:00:00,897.551443182477,897.069649782201,898.033236582753
768729,2104,9,15,15-Sep-2104 00:00:00,899.304391287012,899.928441625373,898.680340948651
768759,2104,10,15,15-Oct-2104 00:00:00,902.370450253667,905.214390141478,899.526510365856
768790,2104,11,15,15-Nov-2104 00:00:00,905.087560784235,910.08126805418,900.093853514289
768820,2104,12,15,15-Dec-2104 00:00:00,906.874947355581,913.23430427151,900.515590439652
768851,2105,1,15,15-Jan-2105 00:00:00,908.342235978366,915.222854216874,901.461617739857
768882,2105,2,15,15-Feb-2105 00:00:00,909.081384480217,916.292188023703,901.870580936731
768910,2105,3,15,15-Mar-2105 00:00:00,909.495342714363,916.840306306034,902.150379122693
768941,2105,4,15,15-Apr-2105 00:00:00,909.699960398242,916.753618242171,902.646302554313
768971,2105,5,15,15-May-2105 00:00:00,908.92909690334,914.579554706101,903.27863910058
769002,2105,6,15,15-Jun-2105 00:00:00,907.009832188297,909.796944498616,904.222719877979
769032,2105,7,15,15-Jul-2105 00:00:00,905.592684404737,905.702487148171,905.482881661302
769063,2105,8,15,15-Aug-2105 00:00:00,905.873221380615,905.351214802112,906.395227959118
769094,2105,9,15,15-Sep-2105 00:00:00,907.627751097884,908.215981301512,907.039520894255
769124,2105,10,15,15-Oct-2105 00:00:00,910.696378114593,913.509640397192,907.883115831995
769155,2105,11,15,15-Nov-2105 00:00:00,913.414633598991,918.383421798596,908.445845399387
769185,2105,12,15,15-Dec-2105 00:00:00,915.200525358413,921.538448057741,908.862602659085
769216,2106,1,15,15-Jan-2106 00:00:00,916.665486766606,923.525101890611,909.805871642601
769247,2106,2,15,15-Feb-2106 00:00:00,917.399683792005,924.589715659594,910.209651924417
769275,2106,3,15,15-Mar-2106 00:00:00,917.807409022536,925.13086571784,910.483952327232
769306,2106,4,15,15-Apr-2106 00:00:00,918.005288232451,925.03485453831,910.975721926593
769336,2106,5,15,15-May-2106 00:00:00,917.22469325732,922.84509553708,911.60429097756
769367,2106,6,15,15-Jun-2106 00:00:00,915.293556128587,918.041492493917,912.545619763257
769397,2106,7,15,15-Jul-2106 00:00:00,913.870765501545,913.936895330836,913.804635672254
769428,2106,8,15,15-Aug-2106 00:00:00,914.153053201156,913.591078361927,914.715028040386
769459,2106,9,15,15-Sep-2106 00:00:00,915.90891554181,916.461467958165,915.356363125454
769489,2106,10,15,15-Oct-2106 00:00:00,918.97984874769,921.762455135236,916.197242360144
769520,2106,11,15,15-Nov-2106 00:00:00,921.699039150568,926.64279450314,916.755283797996
769550,2106,12,15,15-Dec-2106 00:00:00,923.483313829897,929.799607858896,917.167019800897
769581,2107,1,15,15-Jan-2107 00:00:00,924.945881949276,931.784297098878,918.107466799674
769612,2107,2,15,15-Feb-2107 00:00:00,925.67515585937,932.844217070385,918.506094648355
769640,2107,3,15,15-Mar-2107 00:00:00,926.076750401596,933.378521867567,918.774978935626
769671,2107,4,15,15-Apr-2107 00:00:00,926.26804984713,933.273410490539,919.26268920372
