datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
622695,1704,11,17,17-Nov-1704 00:00:00,276.347991943359,276.058563232422,276.637420654297
622725.5,1704,12,17,17-Dec-1704 12:00:00,276.981811523438,277.298004150391,276.665618896484
622756.5,1705,1,17,17-Jan-1705 12:00:00,277.438507080078,278.117736816406,276.75927734375
622786,1705,2,16,16-Feb-1705 00:00:00,277.817565917969,278.769897460938,276.865234375
622815.5,1705,3,17,17-Mar-1705 12:00:00,278.155395507812,279.408325195312,276.902435302734
622846,1705,4,17,17-Apr-1705 00:00:00,278.391845703125,279.938812255859,276.844848632812
622876.5,1705,5,17,17-May-1705 12:00:00,278.332000732422,279.839050292969,276.824951171875
622907,1705,6,17,17-Jun-1705 00:00:00,277.59619140625,278.321594238281,276.870788574219
622937.5,1705,7,17,17-Jul-1705 12:00:00,275.953399658203,275.037292480469,276.869476318359
622968.5,1705,8,17,17-Aug-1705 12:00:00,274.347717285156,271.973663330078,276.721771240234
622999,1705,9,17,17-Sep-1705 00:00:00,274.304809570312,272.068389892578,276.541259765625
623029.5,1705,10,17,17-Oct-1705 12:00:00,275.33837890625,274.174255371094,276.502502441406
623060,1705,11,17,17-Nov-1705 00:00:00,276.33935546875,276.049926757812,276.628784179688
623090.5,1705,12,17,17-Dec-1705 12:00:00,276.972869873047,277.289031982422,276.656677246094
623121.5,1706,1,17,17-Jan-1706 12:00:00,277.429412841797,278.108642578125,276.750183105469
623151,1706,2,16,16-Feb-1706 00:00:00,277.808502197266,278.760833740234,276.856170654297
623180.5,1706,3,17,17-Mar-1706 12:00:00,278.146545410156,279.399505615234,276.893615722656
623211,1706,4,17,17-Apr-1706 00:00:00,278.383453369141,279.930419921875,276.836456298828
623241.5,1706,5,17,17-May-1706 12:00:00,278.32421875,279.831268310547,276.817169189453
623272,1706,6,17,17-Jun-1706 00:00:00,277.589172363281,278.314575195312,276.86376953125
623302.5,1706,7,17,17-Jul-1706 12:00:00,275.947235107422,275.031158447266,276.863342285156
623333.5,1706,8,17,17-Aug-1706 12:00:00,274.342529296875,271.968475341797,276.716583251953
623364,1706,9,17,17-Sep-1706 00:00:00,274.300659179688,272.064208984375,276.537078857422
623394.5,1706,10,17,17-Oct-1706 12:00:00,275.335235595703,274.171112060547,276.499359130859
623425,1706,11,17,17-Nov-1706 00:00:00,276.337280273438,276.0478515625,276.626708984375
623455.5,1706,12,17,17-Dec-1706 12:00:00,276.971771240234,277.287963867188,276.655609130859
623486.5,1707,1,17,17-Jan-1707 12:00:00,277.429260253906,278.108489990234,276.750061035156
623516,1707,2,16,16-Feb-1707 00:00:00,277.809204101562,278.761535644531,276.856872558594
623545.5,1707,3,17,17-Mar-1707 12:00:00,278.147979736328,279.400939941406,276.895050048828
623576,1707,4,17,17-Apr-1707 00:00:00,278.385467529297,279.932464599609,276.838470458984
623606.5,1707,5,17,17-May-1707 12:00:00,278.326690673828,279.833740234375,276.819641113281
623637,1707,6,17,17-Jun-1707 00:00:00,277.591949462891,278.317352294922,276.866546630859
623667.5,1707,7,17,17-Jul-1707 12:00:00,275.9501953125,275.034118652344,276.866302490234
623698.5,1707,8,17,17-Aug-1707 12:00:00,274.345489501953,271.971435546875,276.719543457031
623729,1707,9,17,17-Sep-1707 00:00:00,274.303466796875,272.067016601562,276.539886474609
623759.5,1707,10,17,17-Oct-1707 12:00:00,275.337738037109,274.173614501953,276.501861572266
623790,1707,11,17,17-Nov-1707 00:00:00,276.339324951172,276.049896240234,276.628753662109
623820.5,1707,12,17,17-Dec-1707 12:00:00,276.973205566406,277.289367675781,276.657012939453
623851.5,1708,1,17,17-Jan-1708 12:00:00,277.429901123047,278.109100341797,276.750671386719
623881.5,1708,2,16,16-Feb-1708 12:00:00,277.808868408203,278.761199951172,276.856536865234
623911.5,1708,3,17,17-Mar-1708 12:00:00,278.146514892578,279.399444580078,276.8935546875
623942,1708,4,17,17-Apr-1708 00:00:00,278.382690429688,279.9296875,276.835693359375
623972.5,1708,5,17,17-May-1708 12:00:00,278.322540283203,279.82958984375,276.815490722656
624003,1708,6,17,17-Jun-1708 00:00:00,277.586364746094,278.311767578125,276.860961914062
624033.5,1708,7,17,17-Jul-1708 12:00:00,275.943206787109,275.027099609375,276.859283447266
624064.5,1708,8,17,17-Aug-1708 12:00:00,274.337158203125,271.963104248047,276.711212158203
624095,1708,9,17,17-Sep-1708 00:00:00,274.2939453125,272.057495117188,276.530364990234
624125.5,1708,10,17,17-Oct-1708 12:00:00,275.327239990234,274.163116455078,276.491363525391
624156,1708,11,17,17-Nov-1708 00:00:00,276.328063964844,276.038635253906,276.617492675781
624186.5,1708,12,17,17-Dec-1708 12:00:00,276.961547851562,277.277709960938,276.645355224609
624217.5,1709,1,17,17-Jan-1709 12:00:00,277.418182373047,278.097412109375,276.738983154297
624247,1709,2,16,16-Feb-1709 00:00:00,277.797576904297,278.749908447266,276.84521484375
624276.5,1709,3,17,17-Mar-1709 12:00:00,278.136108398438,279.389038085938,276.883178710938
624307,1709,4,17,17-Apr-1709 00:00:00,278.373687744141,279.920684814453,276.826690673828
624337.5,1709,5,17,17-May-1709 12:00:00,278.315368652344,279.822418212891,276.808319091797
624368,1709,6,17,17-Jun-1709 00:00:00,277.581329345703,278.306732177734,276.855926513672
624398.5,1709,7,17,17-Jul-1709 12:00:00,275.940490722656,275.024383544922,276.856567382812
624429.5,1709,8,17,17-Aug-1709 12:00:00,274.336883544922,271.962829589844,276.7109375
624460,1709,9,17,17-Sep-1709 00:00:00,274.296081542969,272.059661865234,276.532531738281
624490.5,1709,10,17,17-Oct-1709 12:00:00,275.331726074219,274.167602539062,276.495849609375
624521,1709,11,17,17-Nov-1709 00:00:00,276.334655761719,276.045227050781,276.624084472656
624551.5,1709,12,17,17-Dec-1709 12:00:00,276.969940185547,277.2861328125,276.653747558594
624582.5,1710,1,17,17-Jan-1710 12:00:00,277.427978515625,278.107208251953,276.748748779297
624612,1710,2,16,16-Feb-1710 00:00:00,277.808197021484,278.760559082031,276.855865478516
624641.5,1710,3,17,17-Mar-1710 12:00:00,278.14697265625,279.399932861328,276.89404296875
624672,1710,4,17,17-Apr-1710 00:00:00,278.384124755859,279.931121826172,276.837127685547
624702.5,1710,5,17,17-May-1710 12:00:00,278.324737548828,279.831787109375,276.817687988281
624733,1710,6,17,17-Jun-1710 00:00:00,277.589141845703,278.314544677734,276.863739013672
624763.5,1710,7,17,17-Jul-1710 12:00:00,275.946380615234,275.030303955078,276.862487792969
624794.5,1710,8,17,17-Aug-1710 12:00:00,274.340606689453,271.966552734375,276.714660644531
624825,1710,9,17,17-Sep-1710 00:00:00,274.297454833984,272.06103515625,276.533905029297
624855.5,1710,10,17,17-Oct-1710 12:00:00,275.330688476562,274.166564941406,276.494812011719
624886,1710,11,17,17-Nov-1710 00:00:00,276.331298828125,276.041870117188,276.620727539062
624916.5,1710,12,17,17-Dec-1710 12:00:00,276.96435546875,277.280548095703,276.648193359375
624947.5,1711,1,17,17-Jan-1711 12:00:00,277.420501708984,278.099700927734,276.741271972656
624977,1711,2,16,16-Feb-1711 00:00:00,277.799194335938,278.751525878906,276.846832275391
625006.5,1711,3,17,17-Mar-1711 12:00:00,278.136901855469,279.389831542969,276.883941650391
625037,1711,4,17,17-Apr-1711 00:00:00,278.37353515625,279.920532226562,276.826538085938
625067.5,1711,5,17,17-May-1711 12:00:00,278.314147949219,279.821197509766,276.807098388672
625098,1711,6,17,17-Jun-1711 00:00:00,277.579010009766,278.304412841797,276.853607177734
625128.5,1711,7,17,17-Jul-1711 12:00:00,275.937042236328,275.020935058594,276.853118896484
625159.5,1711,8,17,17-Aug-1711 12:00:00,274.332305908203,271.958251953125,276.706359863281
625190,1711,9,17,17-Sep-1711 00:00:00,274.290374755859,272.053924560547,276.526794433594
625220.5,1711,10,17,17-Oct-1711 12:00:00,275.324920654297,274.160797119141,276.489044189453
625251,1711,11,17,17-Nov-1711 00:00:00,276.326873779297,276.037445068359,276.616302490234
625281.5,1711,12,17,17-Dec-1711 12:00:00,276.961242675781,277.277404785156,276.645050048828
625312.5,1712,1,17,17-Jan-1712 12:00:00,277.418487548828,278.097717285156,276.739288330078
625342.5,1712,2,16,16-Feb-1712 12:00:00,277.798126220703,278.750457763672,276.845764160156
625372.5,1712,3,17,17-Mar-1712 12:00:00,278.136474609375,279.389404296875,276.883514404297
625403,1712,4,17,17-Apr-1712 00:00:00,278.373382568359,279.920349121094,276.826385498047
625433.5,1712,5,17,17-May-1712 12:00:00,278.313903808594,279.820983886719,276.806854248047
625464,1712,6,17,17-Jun-1712 00:00:00,277.578430175781,278.303833007812,276.85302734375
625494.5,1712,7,17,17-Jul-1712 12:00:00,275.935882568359,275.019775390625,276.851959228516
625525.5,1712,8,17,17-Aug-1712 12:00:00,274.330413818359,271.956359863281,276.704437255859
625556,1712,9,17,17-Sep-1712 00:00:00,274.287628173828,272.051177978516,276.524047851562
625586.5,1712,10,17,17-Oct-1712 12:00:00,275.321258544922,274.157135009766,276.485382080078
625617,1712,11,17,17-Nov-1712 00:00:00,276.322265625,276.032836914062,276.611724853516
625647.5,1712,12,17,17-Dec-1712 12:00:00,276.955780029297,277.271942138672,276.639587402344
625678.5,1713,1,17,17-Jan-1713 12:00:00,277.412261962891,278.091491699219,276.733032226562
625708,1713,2,16,16-Feb-1713 00:00:00,277.791259765625,278.743591308594,276.838928222656
625737.5,1713,3,17,17-Mar-1713 12:00:00,278.129180908203,279.382141113281,276.876251220703
625768,1713,4,17,17-Apr-1713 00:00:00,278.365936279297,279.912933349609,276.818939208984
625798.5,1713,5,17,17-May-1713 12:00:00,278.306579589844,279.813629150391,276.799530029297
625829,1713,6,17,17-Jun-1713 00:00:00,277.571380615234,278.296783447266,276.845977783203
625859.5,1713,7,17,17-Jul-1713 12:00:00,275.929260253906,275.01318359375,276.845367431641
625890.5,1713,8,17,17-Aug-1713 12:00:00,274.324371337891,271.950317382812,276.698425292969
625921,1713,9,17,17-Sep-1713 00:00:00,274.282257080078,272.045806884766,276.518676757812
625951.5,1713,10,17,17-Oct-1713 12:00:00,275.316589355469,274.152465820312,276.480712890625
625982,1713,11,17,17-Nov-1713 00:00:00,276.318359375,276.028930664062,276.607788085938
626012.5,1713,12,17,17-Dec-1713 12:00:00,276.952545166016,277.268737792969,276.636383056641
626043.5,1714,1,17,17-Jan-1714 12:00:00,277.409698486328,278.088928222656,276.730499267578
626073,1714,2,16,16-Feb-1714 00:00:00,277.789276123047,278.741607666016,276.8369140625
626102.5,1714,3,17,17-Mar-1714 12:00:00,278.127624511719,279.380584716797,276.874694824219
626133,1714,4,17,17-Apr-1714 00:00:00,278.364654541016,279.91162109375,276.817657470703
626163.5,1714,5,17,17-May-1714 12:00:00,278.305358886719,279.812408447266,276.798309326172
626194,1714,6,17,17-Jun-1714 00:00:00,277.570129394531,278.295532226562,276.8447265625
626224.5,1714,7,17,17-Jul-1714 12:00:00,275.927856445312,275.011749267578,276.843933105469
626255.5,1714,8,17,17-Aug-1714 12:00:00,274.322662353516,271.948608398438,276.696716308594
626286,1714,9,17,17-Sep-1714 00:00:00,274.280181884766,272.043762207031,276.516632080078
626316.5,1714,10,17,17-Oct-1714 12:00:00,275.314117431641,274.149993896484,276.478240966797
626347,1714,11,17,17-Nov-1714 00:00:00,276.315368652344,276.025939941406,276.604797363281
626377.5,1714,12,17,17-Dec-1714 12:00:00,276.949066162109,277.265258789062,276.632873535156
626408.5,1715,1,17,17-Jan-1715 12:00:00,277.405670166016,278.084899902344,276.726440429688
626438,1715,2,16,16-Feb-1715 00:00:00,277.784698486328,278.737030029297,276.832366943359
626467.5,1715,3,17,17-Mar-1715 12:00:00,278.12255859375,279.37548828125,276.869598388672
626498,1715,4,17,17-Apr-1715 00:00:00,278.359100341797,279.906097412109,276.812103271484
626528.5,1715,5,17,17-May-1715 12:00:00,278.299407958984,279.806457519531,276.792358398438
626559,1715,6,17,17-Jun-1715 00:00:00,277.563812255859,278.289215087891,276.838409423828
626589.5,1715,7,17,17-Jul-1715 12:00:00,275.921234130859,275.005157470703,276.837341308594
626620.5,1715,8,17,17-Aug-1715 12:00:00,274.315856933594,271.941802978516,276.689910888672
626651,1715,9,17,17-Sep-1715 00:00:00,274.273284912109,272.036865234375,276.509735107422
626681.5,1715,10,17,17-Oct-1715 12:00:00,275.307220458984,274.143096923828,276.471343994141
626712,1715,11,17,17-Nov-1715 00:00:00,276.308624267578,276.019195556641,276.598052978516
626742.5,1715,12,17,17-Dec-1715 12:00:00,276.942535400391,277.258728027344,276.626373291016
626773.5,1716,1,17,17-Jan-1716 12:00:00,277.399566650391,278.078765869141,276.720336914062
626803.5,1716,2,16,16-Feb-1716 12:00:00,277.779144287109,278.731475830078,276.826812744141
626833.5,1716,3,17,17-Mar-1716 12:00:00,278.117706298828,279.370635986328,276.864776611328
626864,1716,4,17,17-Apr-1716 00:00:00,278.355133056641,279.902130126953,276.808135986328
626894.5,1716,5,17,17-May-1716 12:00:00,278.296478271484,279.803527832031,276.789428710938
626925,1716,6,17,17-Jun-1716 00:00:00,277.562042236328,278.287445068359,276.836639404297
626955.5,1716,7,17,17-Jul-1716 12:00:00,275.920684814453,275.004577636719,276.836761474609
626986.5,1716,8,17,17-Aug-1716 12:00:00,274.316497802734,271.942443847656,276.690551757812
627017,1716,9,17,17-Sep-1716 00:00:00,274.275085449219,272.038665771484,276.511535644531
627047.5,1716,10,17,17-Oct-1716 12:00:00,275.310089111328,274.145965576172,276.474212646484
627078,1716,11,17,17-Nov-1716 00:00:00,276.312438964844,276.023010253906,276.601867675781
627108.5,1716,12,17,17-Dec-1716 12:00:00,276.947113037109,277.263305664062,276.630950927734
627139.5,1717,1,17,17-Jan-1717 12:00:00,277.404663085938,278.083862304688,276.725433349609
627169,1717,2,16,16-Feb-1717 00:00:00,277.784454345703,278.73681640625,276.832122802734
627198.5,1717,3,17,17-Mar-1717 12:00:00,278.122924804688,279.375885009766,276.869995117188
627229,1717,4,17,17-Apr-1717 00:00:00,278.359893798828,279.906890869141,276.812896728516
627259.5,1717,5,17,17-May-1717 12:00:00,278.300415039062,279.807464599609,276.793365478516
627290,1717,6,17,17-Jun-1717 00:00:00,277.564788818359,278.290191650391,276.839385986328
627320.5,1717,7,17,17-Jul-1717 12:00:00,275.922088623047,275.005981445312,276.838165283203
627351.5,1717,8,17,17-Aug-1717 12:00:00,274.316375732422,271.942321777344,276.6904296875
627382,1717,9,17,17-Sep-1717 00:00:00,274.273376464844,272.036926269531,276.509796142578
627412.5,1717,10,17,17-Oct-1717 12:00:00,275.306732177734,274.142608642578,276.470855712891
627443,1717,11,17,17-Nov-1717 00:00:00,276.307495117188,276.01806640625,276.596923828125
627473.5,1717,12,17,17-Dec-1717 12:00:00,276.940765380859,277.256927490234,276.624572753906
627504.5,1718,1,17,17-Jan-1718 12:00:00,277.397033691406,278.076263427734,276.717803955078
627534,1718,2,16,16-Feb-1718 00:00:00,277.77587890625,278.728210449219,276.823516845703
627563.5,1718,3,17,17-Mar-1718 12:00:00,278.113708496094,279.366638183594,276.860748291016
627594,1718,4,17,17-Apr-1718 00:00:00,278.350433349609,279.897430419922,276.803436279297
627624.5,1718,5,17,17-May-1718 12:00:00,278.291137695312,279.798187255859,276.784088134766
627655,1718,6,17,17-Jun-1718 00:00:00,277.556060791016,278.281463623047,276.830657958984
627685.5,1718,7,17,17-Jul-1718 12:00:00,275.914154052734,274.998077392578,276.830261230469
627716.5,1718,8,17,17-Aug-1718 12:00:00,274.309478759766,271.935424804688,276.683532714844
627747,1718,9,17,17-Sep-1718 00:00:00,274.267578125,272.031158447266,276.504028320312
627777.5,1718,10,17,17-Oct-1718 12:00:00,275.302124023438,274.138000488281,276.466247558594
627808,1718,11,17,17-Nov-1718 00:00:00,276.304046630859,276.014617919922,276.593475341797
627838.5,1718,12,17,17-Dec-1718 12:00:00,276.938354492188,277.254547119141,276.622161865234
627869.5,1719,1,17,17-Jan-1719 12:00:00,277.3955078125,278.074737548828,276.71630859375
627899,1719,2,16,16-Feb-1719 00:00:00,277.774993896484,278.727325439453,276.822631835938
627928.5,1719,3,17,17-Mar-1719 12:00:00,278.113128662109,279.366058349609,276.860168457031
627959,1719,4,17,17-Apr-1719 00:00:00,278.349761962891,279.896728515625,276.802764892578
627989.5,1719,5,17,17-May-1719 12:00:00,278.289947509766,279.796997070312,276.782897949219
628020,1719,6,17,17-Jun-1719 00:00:00,277.553985595703,278.279388427734,276.828582763672
628050.5,1719,7,17,17-Jul-1719 12:00:00,275.910949707031,274.994842529297,276.827026367188
628081.5,1719,8,17,17-Aug-1719 12:00:00,274.304901123047,271.930847167969,276.678955078125
628112,1719,9,17,17-Sep-1719 00:00:00,274.261535644531,272.025085449219,276.497955322266
628142.5,1719,10,17,17-Oct-1719 12:00:00,275.294555664062,274.130432128906,276.458679199219
628173,1719,11,17,17-Nov-1719 00:00:00,276.294952392578,276.005523681641,276.584381103516
628203.5,1719,12,17,17-Dec-1719 12:00:00,276.927825927734,277.244018554688,276.611663818359
628234.5,1720,1,17,17-Jan-1720 12:00:00,277.383728027344,278.062957763672,276.704528808594
628264.5,1720,2,16,16-Feb-1720 12:00:00,277.76220703125,278.714538574219,276.809844970703
628294.5,1720,3,17,17-Mar-1720 12:00:00,278.099639892578,279.352569580078,276.8466796875
628325,1720,4,17,17-Apr-1720 00:00:00,278.335968017578,279.882965087891,276.788970947266
628355.5,1720,5,17,17-May-1720 12:00:00,278.276275634766,279.783325195312,276.769226074219
628386,1720,6,17,17-Jun-1720 00:00:00,277.540863037109,278.266265869141,276.815460205078
628416.5,1720,7,17,17-Jul-1720 12:00:00,275.898651123047,274.982543945312,276.814727783203
628447.5,1720,8,17,17-Aug-1720 12:00:00,274.293701171875,271.919677734375,276.667755126953
628478,1720,9,17,17-Sep-1720 00:00:00,274.251678466797,272.015258789062,276.488128662109
628508.5,1720,10,17,17-Oct-1720 12:00:00,275.286224365234,274.122100830078,276.450347900391
628539,1720,11,17,17-Nov-1720 00:00:00,276.288238525391,275.998809814453,276.577667236328
628569.5,1720,12,17,17-Dec-1720 12:00:00,276.922821044922,277.239013671875,276.606628417969
628600.5,1721,1,17,17-Jan-1721 12:00:00,277.380432128906,278.059661865234,276.701202392578
628630,1721,2,16,16-Feb-1721 00:00:00,277.760528564453,278.712890625,276.808197021484
628659.5,1721,3,17,17-Mar-1721 12:00:00,278.099548339844,279.352478027344,276.846588134766
628690,1721,4,17,17-Apr-1721 00:00:00,278.337280273438,279.88427734375,276.790283203125
628720.5,1721,5,17,17-May-1721 12:00:00,278.278839111328,279.785888671875,276.771789550781
628751,1721,6,17,17-Jun-1721 00:00:00,277.54443359375,278.269836425781,276.819030761719
628781.5,1721,7,17,17-Jul-1721 12:00:00,275.903076171875,274.986999511719,276.819183349609
628812.5,1721,8,17,17-Aug-1721 12:00:00,274.298828125,271.924774169922,276.672882080078
628843,1721,9,17,17-Sep-1721 00:00:00,274.25732421875,272.020904541016,276.493774414062
628873.5,1721,10,17,17-Oct-1721 12:00:00,275.292205810547,274.128082275391,276.456329345703
628904,1721,11,17,17-Nov-1721 00:00:00,276.29443359375,276.005004882812,276.583862304688
628934.5,1721,12,17,17-Dec-1721 12:00:00,276.929046630859,277.245239257812,276.612854003906
628965.5,1722,1,17,17-Jan-1722 12:00:00,277.386566162109,278.065765380859,276.707336425781
628995,1722,2,16,16-Feb-1722 00:00:00,277.766418457031,278.718780517578,276.814086914062
629024.5,1722,3,17,17-Mar-1722 12:00:00,278.105041503906,279.358001708984,276.852111816406
629055,1722,4,17,17-Apr-1722 00:00:00,278.34228515625,279.889282226562,276.795318603516
629085.5,1722,5,17,17-May-1722 12:00:00,278.283233642578,279.790283203125,276.776184082031
629116,1722,6,17,17-Jun-1722 00:00:00,277.548126220703,278.273529052734,276.822723388672
629146.5,1722,7,17,17-Jul-1722 12:00:00,275.905975341797,274.989898681641,276.822082519531
629177.5,1722,8,17,17-Aug-1722 12:00:00,274.300933837891,271.926879882812,276.674987792969
629208,1722,9,17,17-Sep-1722 00:00:00,274.258575439453,272.022155761719,276.495025634766
629238.5,1722,10,17,17-Oct-1722 12:00:00,275.292663574219,274.128540039062,276.456787109375
629269,1722,11,17,17-Nov-1722 00:00:00,276.294128417969,276.004699707031,276.583557128906
629299.5,1722,12,17,17-Dec-1722 12:00:00,276.928039550781,277.244232177734,276.611877441406
629330.5,1723,1,17,17-Jan-1723 12:00:00,277.384948730469,278.064178466797,276.705749511719
629360,1723,2,16,16-Feb-1723 00:00:00,277.764373779297,278.716705322266,276.812042236328
629389.5,1723,3,17,17-Mar-1723 12:00:00,278.102691650391,279.355651855469,276.849761962891
629420,1723,4,17,17-Apr-1723 00:00:00,278.339813232422,279.886810302734,276.792816162109
629450.5,1723,5,17,17-May-1723 12:00:00,278.280822753906,279.787872314453,276.773773193359
629481,1723,6,17,17-Jun-1723 00:00:00,277.545989990234,278.271392822266,276.820587158203
629511.5,1723,7,17,17-Jul-1723 12:00:00,275.904296875,274.988220214844,276.820404052734
629542.5,1723,8,17,17-Aug-1723 12:00:00,274.299835205078,271.92578125,276.673889160156
629573,1723,9,17,17-Sep-1723 00:00:00,274.258209228516,272.021789550781,276.494659423828
629603.5,1723,10,17,17-Oct-1723 12:00:00,275.293121337891,274.128997802734,276.457214355469
629634,1723,11,17,17-Nov-1723 00:00:00,276.295471191406,276.006042480469,276.584899902344
629664.5,1723,12,17,17-Dec-1723 12:00:00,276.930358886719,277.246520996094,276.614166259766
629695.5,1724,1,17,17-Jan-1724 12:00:00,277.388275146484,278.067474365234,276.709045410156
629725.5,1724,2,16,16-Feb-1724 12:00:00,277.768676757812,278.721008300781,276.816345214844
629755.5,1724,3,17,17-Mar-1724 12:00:00,278.108001708984,279.360931396484,276.855041503906
629786,1724,4,17,17-Apr-1724 00:00:00,278.346069335938,279.89306640625,276.799102783203
629816.5,1724,5,17,17-May-1724 12:00:00,278.287994384766,279.795043945312,276.780944824219
629847,1724,6,17,17-Jun-1724 00:00:00,277.554016113281,278.279418945312,276.82861328125
629877.5,1724,7,17,17-Jul-1724 12:00:00,275.913116455078,274.997009277344,276.829193115234
629908.5,1724,8,17,17-Aug-1724 12:00:00,274.309356689453,271.935302734375,276.683410644531
629939,1724,9,17,17-Sep-1724 00:00:00,274.268341064453,272.031921386719,276.504791259766
629969.5,1724,10,17,17-Oct-1724 12:00:00,275.303771972656,274.1396484375,276.467895507812
630000,1724,11,17,17-Nov-1724 00:00:00,276.306579589844,276.017150878906,276.596008300781
630030.5,1724,12,17,17-Dec-1724 12:00:00,276.941772460938,277.257965087891,276.625610351562
630061.5,1725,1,17,17-Jan-1725 12:00:00,277.39990234375,278.079132080078,276.720703125
630091,1725,2,16,16-Feb-1725 00:00:00,277.780426025391,278.732788085938,276.828094482422
630120.5,1725,3,17,17-Mar-1725 12:00:00,278.119720458984,279.372680664062,276.866790771484
630151,1725,4,17,17-Apr-1725 00:00:00,278.357666015625,279.904663085938,276.810668945312
630181.5,1725,5,17,17-May-1725 12:00:00,278.299285888672,279.806335449219,276.792236328125
630212,1725,6,17,17-Jun-1725 00:00:00,277.564910888672,278.290313720703,276.839508056641
630242.5,1725,7,17,17-Jul-1725 12:00:00,275.923461914062,275.007354736328,276.839538574219
630273.5,1725,8,17,17-Aug-1725 12:00:00,274.319061279297,271.945007324219,276.693115234375
630304,1725,9,17,17-Sep-1725 00:00:00,274.27734375,272.040893554688,276.513793945312
630334.5,1725,10,17,17-Oct-1725 12:00:00,275.311981201172,274.147857666016,276.476104736328
630365,1725,11,17,17-Nov-1725 00:00:00,276.313934326172,276.024505615234,276.603363037109
630395.5,1725,12,17,17-Dec-1725 12:00:00,276.948272705078,277.264465332031,276.632080078125
630426.5,1726,1,17,17-Jan-1726 12:00:00,277.405487060547,278.084716796875,276.726287841797
630456,1726,2,16,16-Feb-1726 00:00:00,277.785095214844,278.737457275391,276.832763671875
630485.5,1726,3,17,17-Mar-1726 12:00:00,278.123504638672,279.376434326172,276.870544433594
630516,1726,4,17,17-Apr-1726 00:00:00,278.360534667969,279.907531738281,276.813537597656
630546.5,1726,5,17,17-May-1726 12:00:00,278.301330566406,279.808380126953,276.794281005859
630577,1726,6,17,17-Jun-1726 00:00:00,277.566101074219,278.29150390625,276.840698242188
630607.5,1726,7,17,17-Jul-1726 12:00:00,275.923889160156,275.0078125,276.839996337891
630638.5,1726,8,17,17-Aug-1726 12:00:00,274.318756103516,271.944702148438,276.692810058594
630669,1726,9,17,17-Sep-1726 00:00:00,274.276306152344,272.039886474609,276.512756347656
630699.5,1726,10,17,17-Oct-1726 12:00:00,275.310241699219,274.146118164062,276.474365234375
630730,1726,11,17,17-Nov-1726 00:00:00,276.3115234375,276.022094726562,276.600952148438
630760.5,1726,12,17,17-Dec-1726 12:00:00,276.945190429688,277.261383056641,276.628997802734
630791.5,1727,1,17,17-Jan-1727 12:00:00,277.401763916016,278.080993652344,276.722534179688
630821,1727,2,16,16-Feb-1727 00:00:00,277.780731201172,278.733062744141,276.828399658203
630850.5,1727,3,17,17-Mar-1727 12:00:00,278.118469238281,279.371429443359,276.865539550781
630881,1727,4,17,17-Apr-1727 00:00:00,278.354888916016,279.901885986328,276.807891845703
630911.5,1727,5,17,17-May-1727 12:00:00,278.295013427734,279.802062988281,276.787963867188
630942,1727,6,17,17-Jun-1727 00:00:00,277.559173583984,278.284576416016,276.833770751953
630972.5,1727,7,17,17-Jul-1727 12:00:00,275.916351318359,275.000244140625,276.832427978516
631003.5,1727,8,17,17-Aug-1727 12:00:00,274.310638427734,271.936584472656,276.684692382812
631034,1727,9,17,17-Sep-1727 00:00:00,274.267700195312,272.031280517578,276.504150390625
631064.5,1727,10,17,17-Oct-1727 12:00:00,275.301239013672,274.137115478516,276.465362548828
631095,1727,11,17,17-Nov-1727 00:00:00,276.30224609375,276.012817382812,276.591674804688
631125.5,1727,12,17,17-Dec-1727 12:00:00,276.935760498047,277.251922607422,276.619567871094
631156.5,1728,1,17,17-Jan-1728 12:00:00,277.392303466797,278.071533203125,276.713104248047
631186.5,1728,2,16,16-Feb-1728 12:00:00,277.771453857422,278.723785400391,276.819091796875
631216.5,1728,3,17,17-Mar-1728 12:00:00,278.109558105469,279.362487792969,276.856597900391
631247,1728,4,17,17-Apr-1728 00:00:00,278.346527099609,279.893524169922,276.799530029297
631277.5,1728,5,17,17-May-1728 12:00:00,278.287475585938,279.794525146484,276.780426025391
631308,1728,6,17,17-Jun-1728 00:00:00,277.552642822266,278.278045654297,276.827239990234
631338.5,1728,7,17,17-Jul-1728 12:00:00,275.911041259766,274.994964599609,276.8271484375
631369.5,1728,8,17,17-Aug-1728 12:00:00,274.306701660156,271.932647705078,276.680755615234
631400,1728,9,17,17-Sep-1728 00:00:00,274.265228271484,272.02880859375,276.501678466797
631430.5,1728,10,17,17-Oct-1728 12:00:00,275.30029296875,274.136199951172,276.464416503906
631461,1728,11,17,17-Nov-1728 00:00:00,276.302856445312,276.013427734375,276.59228515625
631491.5,1728,12,17,17-Dec-1728 12:00:00,276.937896728516,277.254089355469,276.621704101562
631522.5,1729,1,17,17-Jan-1729 12:00:00,277.395935058594,278.075164794922,276.716735839844
631552,1729,2,16,16-Feb-1729 00:00:00,277.776458740234,278.728790283203,276.824127197266
631581.5,1729,3,17,17-Mar-1729 12:00:00,278.115814208984,279.368774414062,276.862884521484
631612,1729,4,17,17-Apr-1729 00:00:00,278.353881835938,279.90087890625,276.806884765625
631642.5,1729,5,17,17-May-1729 12:00:00,278.295684814453,279.802734375,276.788635253906
631673,1729,6,17,17-Jun-1729 00:00:00,277.561492919922,278.286895751953,276.836090087891
631703.5,1729,7,17,17-Jul-1729 12:00:00,275.920318603516,275.004211425781,276.836395263672
